TransactionID,Date,CustomerID,Gender,Age,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,Branch,PaymentMethod
5827,2/4/2023 10:00,3308,Female,37,Frozen,Ice Cream,3,102.97,308.91,B,Credit Card
5828,2/4/2023 11:00,3218,Female,34,Electronics,USB Cable,5,22.91,114.55,C,E-Wallet
5829,2/4/2023 12:00,3338,Male,23,Frozen,Ice Cream,11,113.91,1253.01,B,Bank Transfer
5830,2/4/2023 13:00,3484,Male,25,Household,Dish Soap,10,35.69,356.9,D,E-Wallet
5831,2/4/2023 14:00,3410,,63,Personal Care,Soap,5,36.93,184.65,A,Credit Card
5832,2/4/2023 15:00,3356,Male,57,Dairy,Cheese,6,14,84,C,E-Wallet
5833,2/4/2023 16:00,3041,Male,41,Household,Cleaner,9,9.09,81.81,D,Bank Transfer
5834,2/4/2023 17:00,3452,Female,67,Beverage,Energy Drink,11,60.49,665.39,A,Cash
5835,2/4/2023 18:00,3182,Female,57,Household,Dish Soap,3,103.03,309.09,D,Bank Transfer
5836,2/4/2023 19:00,3316,Male,24,Dairy,Cheese,2,10.79,21.58,C,Cash
5837,2/4/2023 20:00,3333,Female,20,Snacks,Chips,4,7.58,30.32,A,Cash
5838,2/4/2023 21:00,3439,Male,22,Beverage,Mineral Water,9,52.78,475.02,D,Cash
5839,2/4/2023 22:00,3408,Female,52,Produce,Apples,6,51.24,307.44,A,E-Wallet
5840,2/4/2023 23:00,3375,Male,62,Snacks,Cookies,7,103.16,722.12,B,Credit Card
5841,2/5/2023 0:00,3351,Female,38,Personal Care,Toothpaste,2,22.8,45.6,D,Credit Card
5842,2/5/2023 1:00,3127,Female,63,Snacks,Nuts,3,95.18,285.54,A,Bank Transfer
5843,2/5/2023 2:00,3214,Male,64,Dairy,Milk,3,37.3,111.9,A,E-Wallet
5844,2/5/2023 3:00,3424,Female,53,Beverage,Juice,10,7.2,72,A,Bank Transfer
5845,2/5/2023 4:00,3466,Male,67,Electronics,Earphones,9,44.64,401.76,A,E-Wallet
5846,2/5/2023 5:00,3192,Male,43,Snacks,Nuts,4,48.52,194.08,C,E-Wallet
5847,2/5/2023 6:00,3418,,50,Household,Cleaner,8,75.8,606.4,C,Cash
5848,2/5/2023 7:00,3471,Male,47,Dairy,Milk,1,31.05,31.05,C,E-Wallet
5849,2/5/2023 8:00,3039,Female,67,Produce,Bananas,7,3.15,22.05,A,Cash
5850,2/5/2023 9:00,3239,Female,25,Snacks,Nuts,2,17.59,35.18,D,Credit Card
5851,2/5/2023 10:00,3485,Male,29,Electronics,Phone Case,5,30.81,154.05,A,E-Wallet
5852,2/5/2023 11:00,3122,Female,16,Frozen,Frozen Pizza,7,113.08,791.56,C,Bank Transfer
5853,2/5/2023 12:00,3239,Female,62,Frozen,Ice Cream,5,34.5,172.5,A,Bank Transfer
5854,2/5/2023 13:00,3257,Male,68,Beverage,Energy Drink,6,108.34,650.04,B,E-Wallet
5855,2/5/2023 14:00,3379,,65,Snacks,Nuts,7,70.54,493.78,C,Credit Card
5856,2/5/2023 15:00,3234,Female,26,Snacks,Crackers,4,38,152,B,Credit Card
5857,2/5/2023 16:00,3020,Male,19,Frozen,Frozen Pizza,3,81.46,244.38,C,E-Wallet
5858,2/5/2023 17:00,3111,,52,Dairy,Milk,8,11.48,91.84,D,Bank Transfer
5859,2/5/2023 18:00,3153,Female,21,Personal Care,Toothpaste,6,99.34,596.04,A,Cash
5860,2/5/2023 19:00,3134,Male,43,Snacks,Crackers,5,70.85,354.25,A,Bank Transfer
5861,2/5/2023 20:00,3116,Female,32,Dairy,Butter,5,58.76,293.8,C,Bank Transfer
5862,2/5/2023 21:00,3094,Male,36,Personal Care,Shampoo,2,60.76,121.52,D,Credit Card
5863,2/5/2023 22:00,3468,Male,57,Produce,Carrots,5,106.86,534.3,D,Bank Transfer
5864,2/5/2023 23:00,3457,Male,64,Beverage,Mineral Water,3,15.2,45.6,D,Bank Transfer
5865,2/6/2023 0:00,3120,Female,65,Electronics,Earphones,9,24.61,221.49,C,Credit Card
5866,2/6/2023 1:00,3496,Female,21,Frozen,Frozen Vegetables,7,87.05,609.35,A,E-Wallet
5867,2/6/2023 2:00,3369,Male,36,Frozen,Ice Cream,8,46.87,374.96,D,Bank Transfer
5868,2/6/2023 3:00,3466,Male,37,Dairy,Butter,5,38.36,191.8,B,E-Wallet
5869,2/6/2023 4:00,3232,Female,25,Frozen,Ice Cream,11,65.1,716.1,C,Cash
5870,2/6/2023 5:00,3259,Female,56,Produce,Apples,2,47.24,94.48,A,Cash
5871,2/6/2023 6:00,3164,Male,19,Dairy,Milk,2,81.48,162.96,C,Bank Transfer
5872,2/6/2023 7:00,3326,Female,32,Beverage,Mineral Water,9,30.63,275.67,B,Cash
5873,2/6/2023 8:00,3492,Male,,Beverage,Mineral Water,5,13.48,67.4,D,Cash
5874,2/6/2023 9:00,3166,Male,35,Produce,Bananas,3,26.19,78.57,D,Cash
5875,2/6/2023 10:00,3065,Male,30,Frozen,Ice Cream,11,53.77,591.47,B,Cash
5876,2/6/2023 11:00,3083,Female,41,,,5,62.25,311.25,B,E-Wallet
5877,2/6/2023 12:00,3294,Male,52,Personal Care,Soap,6,75.25,451.5,B,Bank Transfer
5878,2/6/2023 13:00,3284,Male,,Dairy,Butter,3,111.46,334.38,B,Cash
5879,2/6/2023 14:00,3431,Male,37,Personal Care,Shampoo,11,43.67,480.37,A,E-Wallet
5880,2/6/2023 15:00,3457,Male,54,Snacks,Nuts,6,100.77,604.62,C,Cash
5881,2/6/2023 16:00,3047,Male,22,Beverage,Energy Drink,6,13.43,80.58,B,E-Wallet
5882,2/6/2023 17:00,3255,Female,56,Snacks,Cookies,8,102.66,821.28,C,E-Wallet
5883,2/6/2023 18:00,3010,Female,31,Snacks,Cookies,1,16.39,16.39,D,E-Wallet
5884,2/6/2023 19:00,3344,Male,57,Dairy,Milk,2,81.09,162.18,D,Cash
5885,2/6/2023 20:00,3474,,38,Beverage,Mineral Water,10,36.94,369.4,B,E-Wallet
5886,2/6/2023 21:00,3456,Female,18,Dairy,Cheese,11,118.61,1304.71,A,Credit Card
5887,2/6/2023 22:00,3133,Female,,Electronics,USB Cable,9,96.83,871.47,D,Bank Transfer
5888,2/6/2023 23:00,3397,Male,20,Snacks,Cookies,10,89.82,898.2,D,E-Wallet
5889,2/7/2023 0:00,3342,Male,24,Personal Care,Shampoo,8,61.96,495.68,A,Credit Card
5890,2/7/2023 1:00,3034,Male,30,Frozen,Frozen Pizza,6,51.02,306.12,B,E-Wallet
5891,2/7/2023 2:00,3409,,41,Produce,Bananas,6,51.09,306.54,A,E-Wallet
5892,2/7/2023 3:00,3151,Male,29,Beverage,Mineral Water,10,15.58,155.8,D,Cash
5893,2/7/2023 4:00,3233,Female,57,Beverage,Energy Drink,11,97.67,1074.37,A,Bank Transfer
5894,2/7/2023 5:00,3368,Female,65,Personal Care,Lotion,11,16.37,180.07,A,Cash
5895,2/7/2023 6:00,3341,Female,48,Produce,Bananas,11,32.88,361.68,B,Bank Transfer
5896,2/7/2023 7:00,3259,Male,41,Dairy,Cheese,8,108.38,867.04,C,Cash
5897,2/7/2023 8:00,3264,Female,18,Snacks,Crackers,1,25.03,25.03,D,Cash
5898,2/7/2023 9:00,3174,Male,35,Snacks,Crackers,4,27.66,110.64,D,Bank Transfer
5899,2/7/2023 10:00,3242,Male,34,Beverage,Energy Drink,5,9.31,46.55,D,Bank Transfer
5900,2/7/2023 11:00,3446,,54,Household,Tissue,10,100.4,1004,C,Credit Card
5901,2/7/2023 12:00,3167,Male,64,Produce,Broccoli,6,49.24,295.44,C,Bank Transfer
5902,2/7/2023 13:00,3307,Male,20,Beverage,Energy Drink,11,51.87,570.57,D,Credit Card
5903,2/7/2023 14:00,3231,Male,46,Dairy,Cheese,9,10.32,92.88,C,Credit Card
5904,2/7/2023 15:00,3278,Male,35,Snacks,Crackers,6,108,648,C,Bank Transfer
5905,2/7/2023 16:00,3301,Female,60,Beverage,Energy Drink,2,42.67,85.34,C,Credit Card
5906,2/7/2023 17:00,3203,Male,52,Beverage,Energy Drink,7,76.58,536.06,D,Bank Transfer
5907,2/7/2023 18:00,3151,Female,59,Dairy,Cheese,10,47.59,475.9,D,Cash
5908,2/7/2023 19:00,3433,Female,36,Household,Detergent,3,79.78,239.34,C,Credit Card
5909,2/7/2023 20:00,3336,Male,67,Personal Care,Toothpaste,3,24.89,74.67,C,Cash
5910,2/7/2023 21:00,3244,Male,32,Produce,Carrots,1,8.81,8.81,C,Credit Card
5911,2/7/2023 22:00,3124,Female,24,Household,Dish Soap,2,93.16,186.32,B,E-Wallet
5912,2/7/2023 23:00,3179,Female,34,Snacks,Nuts,2,79.24,158.48,A,Credit Card
5913,2/8/2023 0:00,3028,Female,68,Frozen,Frozen Pizza,8,49.26,394.08,D,Credit Card
5914,2/8/2023 1:00,3355,Female,51,Electronics,Earphones,3,5.18,15.54,B,Cash
5915,2/8/2023 2:00,3362,Male,60,Beverage,Soft Drink,3,97.65,292.95,A,Bank Transfer
5916,2/8/2023 3:00,3285,Female,60,Electronics,Phone Case,11,105.79,1163.69,A,Bank Transfer
5917,2/8/2023 4:00,3443,Male,33,Frozen,Frozen Vegetables,9,35.84,322.56,A,Credit Card
5918,2/8/2023 5:00,3248,Female,46,Beverage,Juice,7,48.87,342.09,A,Cash
5919,2/8/2023 6:00,3358,Female,31,Snacks,Cookies,7,107.78,754.46,C,Bank Transfer
5920,2/8/2023 7:00,3198,Male,32,Frozen,Ice Cream,8,91.23,729.84,A,E-Wallet
5921,2/8/2023 8:00,3241,Female,40,Produce,Bananas,5,92.74,463.7,D,Credit Card
5922,2/8/2023 9:00,3334,Female,39,Produce,Carrots,11,42.59,468.49,D,Credit Card
5923,2/8/2023 10:00,3221,Male,64,Household,Cleaner,2,99.1,198.2,B,Bank Transfer
5924,2/8/2023 11:00,3497,Male,31,Beverage,Juice,9,33,297,B,Credit Card
5925,2/8/2023 12:00,3412,Female,57,Produce,Apples,7,36.91,258.37,A,E-Wallet
5926,2/8/2023 13:00,3458,Male,41,Electronics,USB Cable,10,71.46,714.6,D,E-Wallet
5927,2/8/2023 14:00,3110,Female,48,Electronics,USB Cable,8,25.15,201.2,C,Bank Transfer
5928,2/8/2023 15:00,3431,,53,Beverage,Mineral Water,11,9.95,109.45,C,Cash
5929,2/8/2023 16:00,3004,Male,68,Personal Care,Soap,6,49.31,295.86,C,E-Wallet
5930,2/8/2023 17:00,3472,Female,39,Snacks,Cookies,5,64.67,323.35,C,Credit Card
5931,2/8/2023 18:00,3130,Male,18,Produce,Bananas,10,22.05,220.5,B,Cash
5932,2/8/2023 19:00,3366,Male,39,Beverage,Soft Drink,5,107.85,539.25,C,Credit Card
5933,2/8/2023 20:00,3064,Female,45,Dairy,Cheese,6,13.19,79.14,C,Bank Transfer
5934,2/8/2023 21:00,3285,Male,23,Household,Dish Soap,11,76.3,839.3,A,Cash
5935,2/8/2023 22:00,3345,Female,33,Household,Cleaner,1,102.01,102.01,B,Credit Card
5936,2/8/2023 23:00,3095,Female,20,Dairy,Butter,5,64.59,322.95,B,Cash
5937,2/9/2023 0:00,3431,,66,Beverage,Energy Drink,11,96.74,1064.14,D,Credit Card
5938,2/9/2023 1:00,3499,Male,68,Produce,Carrots,7,96.13,672.91,D,Bank Transfer
5939,2/9/2023 2:00,3238,Female,62,Snacks,Nuts,1,41.48,41.48,C,E-Wallet
5940,2/9/2023 3:00,3015,,25,Beverage,Juice,9,100.21,901.89,D,Credit Card
5941,2/9/2023 4:00,3166,Female,21,Snacks,Chips,11,74.11,815.21,A,Cash
5942,2/9/2023 5:00,3353,Female,63,Household,Cleaner,2,113.96,227.92,D,E-Wallet
5943,2/9/2023 6:00,3242,Male,24,Beverage,Mineral Water,9,37.32,335.88,C,Bank Transfer
5944,2/9/2023 7:00,3177,Male,21,Snacks,Nuts,3,5.01,15.03,D,Bank Transfer
5945,2/9/2023 8:00,3200,Female,45,Personal Care,Toothpaste,3,91.28,273.84,B,Cash
5946,2/9/2023 9:00,3040,Female,60,Snacks,Nuts,5,15.56,77.8,B,E-Wallet
5947,2/9/2023 10:00,3400,Female,51,Household,Dish Soap,7,89.53,626.71,B,Credit Card
5948,2/9/2023 11:00,3102,Male,30,Snacks,Nuts,6,23.55,141.3,B,Cash
5949,2/9/2023 12:00,3364,Male,25,Household,Tissue,2,77.44,154.88,A,Bank Transfer
5950,2/9/2023 13:00,3489,Male,32,Frozen,Frozen Pizza,3,44.23,132.69,C,Credit Card
5951,2/9/2023 14:00,3290,,60,Snacks,Crackers,1,103.3,103.3,A,Bank Transfer
5952,2/9/2023 15:00,3383,Female,22,Snacks,Crackers,2,26.78,53.56,D,E-Wallet
5953,2/9/2023 16:00,3134,Male,35,Snacks,Nuts,1,18.41,18.41,B,Credit Card
5954,2/9/2023 17:00,3359,Male,36,Dairy,Milk,8,36.43,291.44,C,Credit Card
5955,2/9/2023 18:00,3488,Female,24,Personal Care,Toothpaste,2,93.01,186.02,C,Cash
5956,2/9/2023 19:00,3241,Female,25,Beverage,Juice,2,58.79,117.58,A,Credit Card
5957,2/9/2023 20:00,3343,Male,18,Personal Care,Shampoo,8,11.84,94.72,B,Credit Card
5958,2/9/2023 21:00,3437,Male,43,Snacks,Crackers,11,22.47,247.17,C,Cash
5959,2/9/2023 22:00,3114,Female,60,Snacks,Chips,1,11.07,11.07,A,E-Wallet
5960,2/9/2023 23:00,3149,Female,25,Beverage,Energy Drink,5,62.55,312.75,A,Bank Transfer
5961,2/10/2023 0:00,3355,Male,51,Beverage,Juice,10,61.72,617.2,D,Cash
5962,2/10/2023 1:00,3239,Female,22,Produce,Broccoli,1,33.8,33.8,A,Bank Transfer
5963,2/10/2023 2:00,3413,Female,43,Beverage,Mineral Water,2,6.36,12.72,C,E-Wallet
5964,2/10/2023 3:00,3483,Female,53,Snacks,Nuts,6,87.33,523.98,D,E-Wallet
5965,2/10/2023 4:00,3002,Male,20,Electronics,Phone Case,8,11.64,93.12,A,Credit Card
5966,2/10/2023 5:00,3353,Male,54,Personal Care,Toothpaste,1,67.56,67.56,A,Cash
5967,2/10/2023 6:00,3282,Male,36,Household,Detergent,4,78.48,313.92,A,Bank Transfer
5968,2/10/2023 7:00,3300,,62,Personal Care,Shampoo,9,111.71,1005.39,B,E-Wallet
5969,2/10/2023 8:00,3480,Male,20,Dairy,Cheese,8,117.14,937.12,C,Cash
5970,2/10/2023 9:00,3018,Female,53,Beverage,Juice,5,72.91,364.55,B,E-Wallet
5971,2/10/2023 10:00,3354,,68,Personal Care,Toothpaste,4,30.45,121.8,A,E-Wallet
5972,2/10/2023 11:00,3030,Female,58,Frozen,Frozen Vegetables,8,119.89,959.12,C,Credit Card
5973,2/10/2023 12:00,3108,,49,Beverage,Juice,10,68.62,686.2,A,Bank Transfer
5974,2/10/2023 13:00,3023,Female,34,Personal Care,Soap,11,20.94,230.34,D,Bank Transfer
5975,2/10/2023 14:00,3048,,59,Frozen,Frozen Pizza,8,104.16,833.28,C,E-Wallet
5976,2/10/2023 15:00,3439,Male,42,Dairy,Milk,11,59.52,654.72,D,E-Wallet
5977,2/10/2023 16:00,3212,Male,44,Snacks,Chips,1,97.32,97.32,D,Credit Card
5978,2/10/2023 17:00,3494,Male,41,,,1,28.22,28.22,D,E-Wallet
5979,2/10/2023 18:00,3127,Female,49,Beverage,Juice,9,107.86,970.74,C,Bank Transfer
5980,2/10/2023 19:00,3023,Male,41,Electronics,Phone Case,6,60.11,360.66,C,Bank Transfer
5981,2/10/2023 20:00,3040,Female,20,Personal Care,Toothpaste,7,62.28,435.96,B,Bank Transfer
5982,2/10/2023 21:00,3064,Female,43,Produce,Broccoli,5,73.08,365.4,D,Credit Card
5983,2/10/2023 22:00,3072,Female,21,Beverage,Mineral Water,8,76.87,614.96,D,E-Wallet
5984,2/10/2023 23:00,3398,Female,54,Beverage,Mineral Water,10,8.96,89.6,D,Cash
5985,2/11/2023 0:00,3380,Female,31,Personal Care,Toothpaste,10,23.28,232.8,D,E-Wallet
5986,2/11/2023 1:00,3471,Male,25,Electronics,USB Cable,4,96.86,387.44,A,Bank Transfer
5987,2/11/2023 2:00,3366,Male,26,Household,Cleaner,9,14.23,128.07,B,E-Wallet
5988,2/11/2023 3:00,3078,Female,45,Snacks,Crackers,3,28.62,85.86,D,E-Wallet
5989,2/11/2023 4:00,3002,Male,43,Dairy,Butter,3,62.18,186.54,C,Cash
5990,2/11/2023 5:00,3378,Female,33,Personal Care,Lotion,7,95.03,665.21,D,E-Wallet
5991,2/11/2023 6:00,3004,Male,34,Personal Care,Soap,1,21.91,21.91,A,Credit Card
5992,2/11/2023 7:00,3216,Male,33,Snacks,Cookies,3,78.05,234.15,A,Cash
5993,2/11/2023 8:00,3243,Female,50,Dairy,Butter,4,42.15,168.6,C,Cash
5994,2/11/2023 9:00,3356,Female,,Household,Tissue,5,41.96,209.8,A,Cash
5995,2/11/2023 10:00,3265,Female,37,Beverage,Soft Drink,3,12.73,38.19,D,E-Wallet
5996,2/11/2023 11:00,3016,Male,69,Electronics,Earphones,3,74.2,222.6,D,Bank Transfer
5997,2/11/2023 12:00,3352,Male,63,Electronics,USB Cable,1,85.84,85.84,C,Credit Card
5998,2/11/2023 13:00,3160,Female,49,Snacks,Cookies,4,23.56,94.24,C,Cash
5999,2/11/2023 14:00,3027,Male,36,Beverage,Energy Drink,11,37.32,410.52,D,E-Wallet
6000,2/11/2023 15:00,3015,Male,54,Frozen,Frozen Vegetables,6,95.4,572.4,A,Bank Transfer
6001,2/11/2023 16:00,3497,Female,62,Frozen,Frozen Vegetables,8,118.42,947.36,D,E-Wallet
6002,2/11/2023 17:00,3324,Male,58,Personal Care,Lotion,5,7.48,37.4,C,Cash
6003,2/11/2023 18:00,3228,Male,54,Household,Dish Soap,4,60.2,240.8,D,Credit Card
6004,2/11/2023 19:00,3281,Male,55,Snacks,Chips,10,59.32,593.2,A,Cash
6005,2/11/2023 20:00,3015,Male,58,Snacks,Nuts,8,71,568,B,E-Wallet
6006,2/11/2023 21:00,3252,Male,53,Snacks,Cookies,6,49.53,297.18,A,Cash
6007,2/11/2023 22:00,3012,Male,45,Household,Detergent,7,19.84,138.88,A,Cash
6008,2/11/2023 23:00,3071,Female,26,Personal Care,Shampoo,11,49.48,544.28,B,Cash
6009,2/12/2023 0:00,3228,,27,Dairy,Milk,8,49.44,395.52,B,Cash
6010,2/12/2023 1:00,3408,Male,63,Personal Care,Shampoo,6,75.1,450.6,D,Bank Transfer
6011,2/12/2023 2:00,3070,Female,27,Frozen,Frozen Pizza,7,92.4,646.8,C,Bank Transfer
6012,2/12/2023 3:00,3112,Male,60,Produce,Carrots,6,112.7,676.2,C,E-Wallet
6013,2/12/2023 4:00,3169,Female,41,Snacks,Cookies,1,111.46,111.46,B,Cash
6014,2/12/2023 5:00,3060,Male,37,Beverage,Energy Drink,2,4.21,8.42,B,Credit Card
6015,2/12/2023 6:00,3493,Female,47,Personal Care,Toothpaste,10,12.16,121.6,C,E-Wallet
6016,2/12/2023 7:00,3287,Female,57,Beverage,Soft Drink,7,69.98,489.86,C,Cash
6017,2/12/2023 8:00,3405,Male,43,Dairy,Milk,6,45.84,275.04,B,Cash
6018,2/12/2023 9:00,3060,Male,41,Personal Care,Shampoo,9,38.82,349.38,B,Credit Card
6019,2/12/2023 10:00,3075,Male,44,Personal Care,Soap,5,53.67,268.35,B,Bank Transfer
6020,2/12/2023 11:00,3464,Male,55,Beverage,Juice,3,102.05,306.15,A,Credit Card
6021,2/12/2023 12:00,3462,Male,55,Produce,Broccoli,11,33.94,373.34,A,Bank Transfer
6022,2/12/2023 13:00,3473,Female,66,Household,Dish Soap,3,97.28,291.84,A,Cash
6023,2/12/2023 14:00,3270,Female,43,Snacks,Crackers,6,36.03,216.18,D,Cash
6024,2/12/2023 15:00,3358,Female,26,Snacks,Crackers,8,17.73,141.84,D,E-Wallet
6025,2/12/2023 16:00,3338,Female,39,Dairy,Milk,10,39.94,399.4,C,Credit Card
6026,2/12/2023 17:00,3270,Male,63,Dairy,Butter,5,96.36,481.8,D,Credit Card
6027,2/12/2023 18:00,3408,Male,68,Frozen,Frozen Vegetables,1,36.35,36.35,A,E-Wallet
6028,2/12/2023 19:00,3499,Male,21,Personal Care,Lotion,1,44.13,44.13,B,Cash
6029,2/12/2023 20:00,3200,,57,Dairy,Cheese,3,30.29,90.87,D,Bank Transfer
6030,2/12/2023 21:00,3237,Female,50,Snacks,Nuts,8,48.98,391.84,B,Bank Transfer
6031,2/12/2023 22:00,3025,Female,47,Produce,Broccoli,5,63.14,315.7,A,E-Wallet
6032,2/12/2023 23:00,3482,Female,54,Snacks,Nuts,9,79.64,716.76,B,Cash
6033,2/13/2023 0:00,3365,Male,40,Frozen,Frozen Pizza,3,71.5,214.5,D,Cash
6034,2/13/2023 1:00,3108,,23,Electronics,Earphones,10,31.34,313.4,A,E-Wallet
6035,2/13/2023 2:00,3156,Male,17,Household,Dish Soap,1,62.83,62.83,B,Bank Transfer
6036,2/13/2023 3:00,3088,Male,17,Personal Care,Shampoo,1,7.77,7.77,D,E-Wallet
6037,2/13/2023 4:00,3018,Male,44,Electronics,USB Cable,2,53.32,106.64,C,Cash
6038,2/13/2023 5:00,3057,Female,33,Dairy,Butter,10,20.13,201.3,C,Cash
6039,2/13/2023 6:00,3354,Male,,Frozen,Frozen Pizza,3,20.43,61.29,C,Bank Transfer
6040,2/13/2023 7:00,3170,Female,67,Beverage,Juice,9,100.6,905.4,D,Cash
6041,2/13/2023 8:00,3323,Female,46,Snacks,Crackers,3,108.37,325.11,C,Credit Card
6042,2/13/2023 9:00,3140,Female,56,Snacks,Crackers,9,105.36,948.24,C,Cash
6043,2/13/2023 10:00,3420,Female,57,Produce,Bananas,9,88.71,798.39,D,Cash
6044,2/13/2023 11:00,3325,Female,19,Household,Cleaner,10,85.16,851.6,A,Credit Card
6045,2/13/2023 12:00,3083,Male,57,Snacks,Cookies,9,46.94,422.46,A,Credit Card
6046,2/13/2023 13:00,3076,Female,26,Snacks,Cookies,3,76.01,228.03,D,E-Wallet
6047,2/13/2023 14:00,3347,Female,56,Electronics,Phone Case,3,117.6,352.8,D,E-Wallet
6048,2/13/2023 15:00,3273,Male,28,Personal Care,Lotion,6,78.96,473.76,D,Credit Card
6049,2/13/2023 16:00,3171,Female,66,Dairy,Cheese,5,115.98,579.9,D,Bank Transfer
6050,2/13/2023 17:00,3092,Male,40,Produce,Broccoli,8,30.31,242.48,D,E-Wallet
6051,2/13/2023 18:00,3040,,46,Beverage,Mineral Water,4,92.24,368.96,D,Cash
6052,2/13/2023 19:00,3278,Female,17,Beverage,Energy Drink,10,65.52,655.2,B,Cash
6053,2/13/2023 20:00,3192,Female,17,Beverage,Energy Drink,5,96.25,481.25,C,Bank Transfer
6054,2/13/2023 21:00,3394,Male,29,Snacks,Chips,9,44.64,401.76,A,E-Wallet
6055,2/13/2023 22:00,3361,Male,20,Snacks,Chips,9,13.28,119.52,D,Credit Card
6056,2/13/2023 23:00,3134,Male,26,Electronics,USB Cable,7,69.73,488.11,C,Cash
6057,2/14/2023 0:00,3017,Male,54,Frozen,Ice Cream,10,82.58,825.8,C,Credit Card
6058,2/14/2023 1:00,3332,Male,30,Produce,Broccoli,10,10.74,107.4,B,Credit Card
6059,2/14/2023 2:00,3447,Female,59,Dairy,Milk,2,96.62,193.24,D,Bank Transfer
6060,2/14/2023 3:00,3198,Female,64,Beverage,Soft Drink,2,42.74,85.48,B,Bank Transfer
6061,2/14/2023 4:00,3491,Female,46,Dairy,Milk,1,36.32,36.32,A,Cash
6062,2/14/2023 5:00,3470,Male,,Dairy,Cheese,11,104.98,1154.78,C,Cash
6063,2/14/2023 6:00,3434,Female,47,Beverage,Energy Drink,5,19.42,97.1,B,E-Wallet
6064,2/14/2023 7:00,3080,Female,27,Personal Care,Soap,6,14.36,86.16,C,Credit Card
6065,2/14/2023 8:00,3196,Female,17,Produce,Carrots,2,63.35,126.7,B,Cash
6066,2/14/2023 9:00,3409,Male,47,Personal Care,Toothpaste,10,23.23,232.3,C,Credit Card
6067,2/14/2023 10:00,3033,Male,38,Household,Cleaner,8,70.04,560.32,D,E-Wallet
6068,2/14/2023 11:00,3249,Male,66,Snacks,Cookies,8,76.68,613.44,A,Bank Transfer
6069,2/14/2023 12:00,3001,Female,36,Personal Care,Toothpaste,2,84.94,169.88,B,E-Wallet
6070,2/14/2023 13:00,3079,Female,16,Produce,Apples,2,91.84,183.68,B,Bank Transfer
6071,2/14/2023 14:00,3128,Male,59,Electronics,Phone Case,7,64.64,452.48,B,E-Wallet
6072,2/14/2023 15:00,3145,Male,47,Dairy,Cheese,7,87.07,609.49,C,E-Wallet
6073,2/14/2023 16:00,3427,Female,69,Electronics,USB Cable,11,63.38,697.18,D,E-Wallet
6074,2/14/2023 17:00,3442,Female,50,Produce,Broccoli,6,83.76,502.56,C,E-Wallet
6075,2/14/2023 18:00,3147,Female,55,Snacks,Nuts,6,40.49,242.94,D,Credit Card
6076,2/14/2023 19:00,3054,Male,48,Dairy,Butter,5,1.67,8.35,D,Credit Card
6077,2/14/2023 20:00,3370,Male,44,Snacks,Crackers,2,6.08,12.16,B,E-Wallet
6078,2/14/2023 21:00,3339,Male,68,Snacks,Chips,8,100.37,802.96,C,Cash
6079,2/14/2023 22:00,3084,Male,25,Electronics,Earphones,2,92.22,184.44,B,E-Wallet
6080,2/14/2023 23:00,3257,Male,46,Electronics,Earphones,11,54.7,601.7,B,Credit Card
6081,2/15/2023 0:00,3215,Female,50,Personal Care,Lotion,8,116.47,931.76,C,E-Wallet
6082,2/15/2023 1:00,3144,Female,37,Electronics,USB Cable,3,74.02,222.06,A,Cash
6083,2/15/2023 2:00,3152,,68,Produce,Broccoli,10,107.98,1079.8,D,Bank Transfer
6084,2/15/2023 3:00,3212,Female,40,Personal Care,Shampoo,3,80.97,242.91,C,E-Wallet
6085,2/15/2023 4:00,3463,Male,37,Snacks,Nuts,5,18.24,91.2,D,E-Wallet
6086,2/15/2023 5:00,3192,Female,36,Beverage,Juice,8,64.31,514.48,C,Bank Transfer
6087,2/15/2023 6:00,3186,Male,57,Electronics,USB Cable,9,5.77,51.93,B,Bank Transfer
6088,2/15/2023 7:00,3152,Female,24,Frozen,Frozen Pizza,8,109.3,874.4,B,Cash
6089,2/15/2023 8:00,3442,Male,35,Snacks,Nuts,4,79.75,319,B,E-Wallet
6090,2/15/2023 9:00,3101,Male,20,Electronics,USB Cable,6,107.63,645.78,D,Cash
6091,2/15/2023 10:00,3448,Male,25,Frozen,Frozen Pizza,5,15.04,75.2,B,Credit Card
6092,2/15/2023 11:00,3169,Female,43,Beverage,Soft Drink,9,42.74,384.66,B,Credit Card
6093,2/15/2023 12:00,3161,Male,60,Electronics,Earphones,2,102.26,204.52,C,E-Wallet
6094,2/15/2023 13:00,3224,Male,69,Snacks,Chips,11,112.15,1233.65,A,Credit Card
6095,2/15/2023 14:00,3442,Female,28,Beverage,Mineral Water,2,13.77,27.54,A,Credit Card
6096,2/15/2023 15:00,3381,Male,23,Snacks,Chips,8,1.91,15.28,C,Credit Card
6097,2/15/2023 16:00,3184,Female,55,Beverage,Juice,1,26.71,26.71,C,Bank Transfer
6098,2/15/2023 17:00,3351,Female,60,Household,Detergent,1,86.22,86.22,D,Credit Card
6099,2/15/2023 18:00,3271,,34,Electronics,USB Cable,1,40.63,40.63,D,E-Wallet
6100,2/15/2023 19:00,3321,Male,38,Frozen,Frozen Vegetables,2,54.67,109.34,D,Credit Card
6101,2/15/2023 20:00,3369,Male,31,Electronics,Earphones,4,105.1,420.4,B,Cash
6102,2/15/2023 21:00,3396,Female,17,Personal Care,Soap,8,46.72,373.76,B,Credit Card
